Plot,Lifeform,GenusSpecies,relative_cover,Realfire,MeanPctCover,species,site,fire_frequency
9,Vine,Parthenocissus quinquefolia,0.4283587538521341,0,7.21875,Parthenocissus quinquefolia,209,0
9,Woody,Acer rubrum,0.08631235027187331,0,1.454545455,Acer rubrum,209,0
9,Woody,Amelanchier laevis,1.004537040658236,0,16.92857143,Amelanchier laevis,209,0
9,Woody,Celastrus scandens,0.15823930880209783,0,2.666666667,Celastrus scandens,209,0
9,Woody,Cornus racemosa,0.3461484879415405,0,5.833333333,Cornus racemosa,209,0
9,Woody,Corylus americana,2.3626586266331597,0,39.81578947,Corylus americana,209,0
9,Woody,Ilex verticillata,0.2076890927767923,0,3.5,Ilex verticillata,209,0
9,Woody,Juniperus communis,3.738403669982261,0,63,Juniperus communis,209,0
9,Woody,Prunus pensylvanica,0.48955286154529615,0,8.25,Prunus pensylvanica,209,0
9,Woody,Prunus serotina,0.10878952476806367,0,1.833333333,Prunus serotina,209,0
9,Woody,Prunus virginiana,0.6052653560923661,0,10.2,Prunus virginiana,209,0
9,Woody,Quercus ellipsoidalis,0.506860285963142,0,8.541666667,Quercus ellipsoidalis,209,0
9,Woody,Quercus macrocarpa,0.8604262415038538,0,14.5,Quercus macrocarpa,209,0
9,Woody,Rhamnus frangula,0.05933974079336923,0,1,Rhamnus frangula,209,0
9,Woody,Rhus glabra,0.05933974079336923,0,1,Rhus glabra,209,0
9,Woody,Rhus radicans,0.3899468680452807,0,6.571428571,Rhus radicans,209,0
9,Woody,Rosa arkansana,0.13351441678508075,0,2.25,Rosa arkansana,209,0
9,Woody,Rubus flagellaris,0.34862097716104423,0,5.875,Rubus flagellaris,209,0
9,Woody,Rubus idaeus,0.5637275375370077,0,9.5,Rubus idaeus,209,0
9,Woody,Rubus occidentalis,0.5637275375370077,0,9.5,Rubus occidentalis,209,0
9,Woody,Vaccinium angustifolium,0.15823930880209783,0,2.666666667,Vaccinium angustifolium,209,0
9,Woody,Vitis riparia,0.05933974079336923,0,1,Vitis riparia,209,0
10,Grass,Panicum oligosanthes,0.2151982166083335,0,3.5,Panicum oligosanthes,110,0
10,Grass,Poa pratensis,0.9530206735511911,0,15.5,Poa pratensis,110,0
10,Grass,Andropogon gerardii,0.2151982166083335,0,3.5,Andropogon gerardii,110,0
10,Legume,Amphicarpa bracteata,1.07878586535502,0,17.54545455,Amphicarpa bracteata,110,0
10,Non-legume forb,Apocynum cannabinum,0.46113903558928604,0,7.5,Apocynum cannabinum,110,0
10,Non-legume forb,Arenaria lateriflora,0.06148520474523814,0,1,Arenaria lateriflora,110,0
10,Non-legume forb,Asclepias ovalifolia,0.06148520474523814,0,1,Asclepias ovalifolia,110,0
10,Non-legume forb,Asclepias syriaca,0.9530206735511911,0,15.5,Asclepias syriaca,110,0
10,Non-legume forb,Aster azureus,0.2151982166083335,0,3.5,Aster azureus,110,0
10,Non-legume forb,Chenopodium leptophyllum,0.9530206735511911,0,15.5,Chenopodium leptophyllum,110,0
10,Non-legume forb,Galium boreale,0.362762707996905,0,5.9,Galium boreale,110,0
10,Non-legume forb,Galium triflorum,0.06148520474523814,0,1,Galium triflorum,110,0
10,Non-legume forb,Lithospermum caroliniense,0.9530206735511911,0,15.5,Lithospermum caroliniense,110,0
10,Non-legume forb,Maianthemum canadense,0.1383417106767858,0,2.25,Maianthemum canadense,110,0
10,Non-legume forb,Polygonum convolvulus,0.1383417106767858,0,2.25,Polygonum convolvulus,110,0
10,Non-legume forb,Pyrola rotundifolia,0.2151982166083335,0,3.5,Pyrola rotundifolia,110,0
10,Non-legume forb,Rumex acetosella,0.06148520474523814,0,1,Rumex acetosella,110,0
10,Non-legume forb,Smilacina stellata,0.9530206735511911,0,15.5,Smilacina stellata,110,0
10,Non-legume forb,Smilax herbacea,0.06148520474523814,0,1,Smilax herbacea,110,0
10,Non-legume forb,Solidago gigantea,0.2151982166083335,0,3.5,Solidago gigantea,110,0
10,Non-legume forb,Trientalis borealis,0.5103271993854765,0,8.3,Trientalis borealis,110,0
10,Sedge,Carex pensylvanica,0.8338930893572922,0,13.5625,Carex pensylvanica,110,0
10,Sedge,Carex sp.,0.9530206735511911,0,15.5,Carex sp.,110,0
10,Vine,Parthenocissus quinquefolia,0.4227107826235122,0,6.875,Parthenocissus quinquefolia,110,0
10,Woody,Acer rubrum,0.31254979076779876,0,5.083333333,Acer rubrum,110,0
10,Woody,Amelanchier laevis,0.36012762778475405,0,5.857142857,Amelanchier laevis,110,0
10,Woody,Celastrus scandens,1.64472922693512,0,26.75,Celastrus scandens,110,0
10,Woody,Cornus racemosa,0.2151982166083335,0,3.5,Cornus racemosa,110,0
10,Woody,Corylus americana,1.3854666133877487,0,22.53333333,Corylus americana,110,0
10,Woody,Ilex verticillata,0.2151982166083335,0,3.5,Ilex verticillata,110,0
10,Woody,Prunus serotina,0.15371301186309533,0,2.5,Prunus serotina,110,0
10,Woody,Prunus virginiana,0.6071663968592266,0,9.875,Prunus virginiana,110,0
10,Woody,Quercus ellipsoidalis,0.891535468805953,0,14.5,Quercus ellipsoidalis,110,0
10,Woody,Quercus macrocarpa,0.4099013649887493,0,6.666666667,Quercus macrocarpa,110,0
10,Woody,Rhamnus frangula,0.4099013649887493,0,6.666666667,Rhamnus frangula,110,0
10,Woody,Rhus radicans,0.5456811921139885,0,8.875,Rhus radicans,110,0
10,Woody,Rosa arkansana,0.1383417106767858,0,2.25,Rosa arkansana,110,0
10,Woody,Rubus allegheniensis,0.2151982166083335,0,3.5,Rubus allegheniensis,110,0
10,Woody,Rubus flagellaris,0.06148520474523814,0,1,Rubus flagellaris,110,0
10,Woody,Rubus idaeus,0.9299637217717267,0,15.125,Rubus idaeus,110,0
10,Woody,Vaccinium angustifolium,0.2151982166083335,0,3.5,Vaccinium angustifolium,110,0
10,Woody,Vitis riparia,0.06148520474523814,0,1,Vitis riparia,110,0
11,Grass,Agropyron repens,0.04329485323467768,0.11,1,Agropyron repens,111,0.1
11,Grass,Panicum oligosanthes,0.04329485323467768,0.11,1,Panicum oligosanthes,111,0.1
11,Grass,Panicum praecocious,0.04329485323467768,0.11,1,Panicum praecocious,111,0.1
11,Grass,Poa pratensis,0.6494227985201652,0.11,15,Poa pratensis,111,0.1
11,Grass,Stipa spartea,0.15153198632137188,0.11,3.5,Stipa spartea,111,0.1
11,Grass,Andropogon gerardii,0.411301105729438,0.11,9.5,Andropogon gerardii,111,0.1
11,Grass,Calamovilfa longifolia,0.09741341977802478,0.11,2.25,Calamovilfa longifolia,111,0.1
11,Grass,Sorghastrum nutans,0.15153198632137188,0.11,3.5,Sorghastrum nutans,111,0.1
11,Horsetail,Equisetum laevigatum,0.04329485323467768,0.11,1,Equisetum laevigatum,111,0.1
11,Legume,Amphicarpa bracteata,0.3929840524411739,0.11,9.076923077,Amphicarpa bracteata,111,0.1
11,Legume,Lathyrus venosus,0.11545294197357209,0.11,2.666666667,Lathyrus venosus,111,0.1
11,Non-legume forb,Ambrosia coronopifolia,0.07937389758247745,0.11,1.833333333,Ambrosia coronopifolia,111,0.1
11,Non-legume forb,Aralia nudicaulis,0.671070225137504,0.11,15.5,Aralia nudicaulis,111,0.1
11,Non-legume forb,Arenaria lateriflora,0.04329485323467768,0.11,1,Arenaria lateriflora,111,0.1
11,Non-legume forb,Asclepias syriaca,1.1581373240276278,0.11,26.75,Asclepias syriaca,111,0.1
11,Non-legume forb,Asclepias tuberosa,0.15153198632137188,0.11,3.5,Asclepias tuberosa,111,0.1
11,Non-legume forb,Comandra umbellata,0.04329485323467768,0.11,1,Comandra umbellata,111,0.1
11,Non-legume forb,Fragaria virginiana,0.04329485323467768,0.11,1,Fragaria virginiana,111,0.1
11,Non-legume forb,Galium boreale,0.671070225137504,0.11,15.5,Galium boreale,111,0.1
11,Non-legume forb,Galium triflorum,0.08658970646935536,0.11,2,Galium triflorum,111,0.1
11,Non-legume forb,Helianthemum bicknellii,0.04329485323467768,0.11,1,Helianthemum bicknellii,111,0.1
11,Non-legume forb,Maianthemum canadense,0.16390194440079262,0.11,3.785714286,Maianthemum canadense,111,0.1
11,Non-legume forb,Smilacina stellata,0.15153198632137188,0.11,3.5,Smilacina stellata,111,0.1
11,Non-legume forb,Solidago graminifolia,0.15153198632137188,0.11,3.5,Solidago graminifolia,111,0.1
11,Non-legume forb,Viola pedatifida,0.04329485323467768,0.11,1,Viola pedatifida,111,0.1
11,Sedge,Carex pensylvanica,0.5953042319768181,0.11,13.75,Carex pensylvanica,111,0.1
11,Sedge,Carex sp.,1.645204422917752,0.11,38,Carex sp.,111,0.1
11,Vine,Parthenocissus quinquefolia,0.16390194440079262,0.11,3.785714286,Parthenocissus quinquefolia,111,0.1
11,Woody,Amelanchier laevis,0.04329485323467768,0.11,1,Amelanchier laevis,111,0.1
11,Woody,Betula papyrifera,0.15153198632137188,0.11,3.5,Betula papyrifera,111,0.1
11,Woody,Corylus americana,1.532328555432214,0.11,35.39285714,Corylus americana,111,0.1
11,Woody,Ilex verticillata,0.15153198632137188,0.11,3.5,Ilex verticillata,111,0.1
11,Woody,Prunus serotina,0.4329485323467768,0.11,10,Prunus serotina,111,0.1
11,Woody,Prunus virginiana,0.4416075029937123,0.11,10.2,Prunus virginiana,111,0.1
11,Woody,Quercus ellipsoidalis,1.9187491775246603,0.11,44.31818182,Quercus ellipsoidalis,111,0.1
11,Woody,Quercus macrocarpa,1.645204422917752,0.11,38,Quercus macrocarpa,111,0.1
11,Woody,Rhamnus frangula,0.04329485323467768,0.11,1,Rhamnus frangula,111,0.1
11,Woody,Rhus radicans,0.3376998552304859,0.11,7.8,Rhus radicans,111,0.1
11,Woody,Rosa arkansana,0.15153198632137188,0.11,3.5,Rosa arkansana,111,0.1
11,Woody,Rubus allegheniensis,0.9957816243975867,0.11,23,Rubus allegheniensis,111,0.1
11,Woody,Rubus flagellaris,0.15153198632137188,0.11,3.5,Rubus flagellaris,111,0.1
11,Woody,Rubus idaeus,0.12447270304969833,0.11,2.875,Rubus idaeus,111,0.1
11,Woody,Rubus occidentalis,0.15153198632137188,0.11,3.5,Rubus occidentalis,111,0.1
11,Woody,Vaccinium angustifolium,1.8010658945625917,0.11,41.6,Vaccinium angustifolium,111,0.1
13,Grass,Poa pratensis,0.5838477690133895,0.09,10.41666667,Poa pratensis,113,0.1
13,Grass,Muhlenbergia racemosa,0.0560493858073496,0.09,1,Muhlenbergia racemosa,113,0.1
13,Horsetail,Equisetum laevigatum,0.0560493858073496,0.09,1,Equisetum laevigatum,113,0.1
13,Legume,Amorpha canescens,0.12611111806653658,0.09,2.25,Amorpha canescens,113,0.1
13,Legume,Amphicarpa bracteata,0.46461990865438757,0.09,8.289473684,Amphicarpa bracteata,113,0.1
13,Legume,Lathyrus venosus,0.19617285032572357,0.09,3.5,Lathyrus venosus,113,0.1
13,Non-legume forb,Ambrosia coronopifolia,0.0560493858073496,0.09,1,Ambrosia coronopifolia,113,0.1
13,Non-legume forb,Apocynum androsaemifolium,2.1298766606792845,0.09,38,Apocynum androsaemifolium,113,0.1
13,Non-legume forb,Apocynum cannabinum,0.5978601154652269,0.09,10.66666667,Apocynum cannabinum,113,0.1
13,Non-legume forb,Aralia nudicaulis,2.1298766606792845,0.09,38,Aralia nudicaulis,113,0.1
13,Non-legume forb,Asclepias ovalifolia,0.14946502883828203,0.09,2.666666667,Asclepias ovalifolia,113,0.1
13,Non-legume forb,Asclepias syriaca,0.4624074329106341,0.09,8.25,Asclepias syriaca,113,0.1
13,Non-legume forb,Fragaria virginiana,0.23820988968123574,0.09,4.25,Fragaria virginiana,113,0.1
13,Non-legume forb,Galium boreale,2.1298766606792845,0.09,38,Galium boreale,113,0.1
13,Non-legume forb,Galium triflorum,0.0560493858073496,0.09,1,Galium triflorum,113,0.1
13,Non-legume forb,Maianthemum canadense,0.25812217148711514,0.09,4.605263158,Maianthemum canadense,113,0.1
13,Non-legume forb,Monarda fistulosa,0.19617285032572357,0.09,3.5,Monarda fistulosa,113,0.1
13,Non-legume forb,Physalis virginiana,0.0560493858073496,0.09,1,Physalis virginiana,113,0.1
13,Non-legume forb,Pyrola rotundifolia,0.8687654800139187,0.09,15.5,Pyrola rotundifolia,113,0.1
13,Non-legume forb,Smilacina stellata,0.0910802519369431,0.09,1.625,Smilacina stellata,113,0.1
13,Non-legume forb,Smilax herbacea,0.0560493858073496,0.09,1,Smilax herbacea,113,0.1
13,Non-legume forb,Trientalis borealis,0.3897980013220446,0.09,6.954545455,Trientalis borealis,113,0.1
13,Sedge,Carex pensylvanica,0.8524177422999438,0.09,15.20833333,Carex pensylvanica,113,0.1
13,Vine,Parthenocissus quinquefolia,0.42037039355512196,0.09,7.5,Parthenocissus quinquefolia,113,0.1
13,Woody,Acer rubrum,0.0560493858073496,0.09,1,Acer rubrum,113,0.1
13,Woody,Betula papyrifera,0.19617285032572357,0.09,3.5,Betula papyrifera,113,0.1
13,Woody,Celastrus scandens,0.5324691651698211,0.09,9.5,Celastrus scandens,113,0.1
13,Woody,Corylus americana,1.905679117449886,0.09,34,Corylus americana,113,0.1
13,Woody,Ilex verticillata,0.19617285032572357,0.09,3.5,Ilex verticillata,113,0.1
13,Woody,Prunus serotina,0.48692903920134956,0.09,8.6875,Prunus serotina,113,0.1
13,Woody,Prunus virginiana,0.4371852092973268,0.09,7.8,Prunus virginiana,113,0.1
13,Woody,Quercus ellipsoidalis,2.2405004484274484,0.09,39.97368421,Quercus ellipsoidalis,113,0.1
13,Woody,Quercus macrocarpa,0.8435432564006115,0.09,15.05,Quercus macrocarpa,113,0.1
13,Woody,Rhus radicans,0.5978601154652269,0.09,10.66666667,Rhus radicans,113,0.1
13,Woody,Rosa arkansana,0.19617285032572357,0.09,3.5,Rosa arkansana,113,0.1
13,Woody,Rubus allegheniensis,1.3545268238644463,0.09,24.16666667,Rubus allegheniensis,113,0.1
13,Woody,Rubus flagellaris,1.018230509020349,0.09,18.16666667,Rubus flagellaris,113,0.1
13,Woody,Rubus idaeus,0.894242473307944,0.09,15.95454545,Rubus idaeus,113,0.1
13,Woody,Rubus occidentalis,0.8687654800139187,0.09,15.5,Rubus occidentalis,113,0.1
13,Woody,Vaccinium angustifolium,0.3292901416181788,0.09,5.875,Vaccinium angustifolium,113,0.1
13,Woody,Vitis riparia,0.8687654800139187,0.09,15.5,Vitis riparia,113,0.1
18,Grass,Calamagrostis canadensis,0.0682949774727652,0,1,Calamagrostis canadensis,301,0
18,Grass,Andropogon gerardii,0.23903242115467815,0,3.5,Andropogon gerardii,301,0
18,Legume,Amphicarpa bracteata,0.8664925266857084,0,12.6875,Amphicarpa bracteata,301,0
18,Non-legume forb,Aralia nudicaulis,0.4552998498411996,0,6.666666667,Aralia nudicaulis,301,0
18,Non-legume forb,Arenaria lateriflora,0.0682949774727652,0,1,Arenaria lateriflora,301,0
18,Non-legume forb,Asclepias syriaca,0.23903242115467815,0,3.5,Asclepias syriaca,301,0
18,Non-legume forb,Aster ericoides,0.23903242115467815,0,3.5,Aster ericoides,301,0
18,Non-legume forb,Fragaria virginiana,0.15366369931372167,0,2.25,Fragaria virginiana,301,0
18,Non-legume forb,Galium boreale,0.0682949774727652,0,1,Galium boreale,301,0
18,Non-legume forb,Maianthemum canadense,0.0682949774727652,0,1,Maianthemum canadense,301,0
18,Non-legume forb,Smilacina stellata,0.15366369931372167,0,2.25,Smilacina stellata,301,0
18,Non-legume forb,Trientalis borealis,0.23903242115467815,0,3.5,Trientalis borealis,301,0
18,Non-legume forb,Viola pedatifida,0.0682949774727652,0,1,Viola pedatifida,301,0
18,Non-legume forb,Viola selkirkii,0.0682949774727652,0,1,Viola selkirkii,301,0
18,Sedge,Carex pensylvanica,0.31974466727127243,0,4.681818182,Carex pensylvanica,301,0
18,Vine,Parthenocissus quinquefolia,0.6933424884830445,0,10.15217391,Parthenocissus quinquefolia,301,0
18,Woody,Acer rubrum,0.0682949774727652,0,1,Acer rubrum,301,0
18,Woody,Amelanchier laevis,2.0716143164462273,0,30.33333333,Amelanchier laevis,301,0
18,Woody,Celastrus scandens,0.23903242115467815,0,3.5,Celastrus scandens,301,0
18,Woody,Cornus racemosa,0.4012329926524955,0,5.875,Cornus racemosa,301,0
18,Woody,Corylus americana,2.4995961755032057,0,36.6,Corylus americana,301,0
18,Woody,Ilex verticillata,1.4171207825598777,0,20.75,Ilex verticillata,301,0
18,Woody,Lonicera dioica,1.0585721508278605,0,15.5,Lonicera dioica,301,0
18,Woody,Prunus serotina,0.5327008242875684,0,7.8,Prunus serotina,301,0
18,Woody,Prunus virginiana,0.7384394439242736,0,10.8125,Prunus virginiana,301,0
18,Woody,Quercus ellipsoidalis,0.46952797012526065,0,6.875,Quercus ellipsoidalis,301,0
18,Woody,Quercus macrocarpa,1.0585721508278605,0,15.5,Quercus macrocarpa,301,0
18,Woody,Rhus radicans,0.6601847822594951,0,9.666666667,Rhus radicans,301,0
18,Woody,Rosa arkansana,0.15366369931372167,0,2.25,Rosa arkansana,301,0
18,Woody,Rubus flagellaris,1.0585721508278605,0,15.5,Rubus flagellaris,301,0
18,Woody,Vaccinium angustifolium,0.4012329926524955,0,5.875,Vaccinium angustifolium,301,0
18,Woody,Vitis riparia,0.23903242115467815,0,3.5,Vitis riparia,301,0
24,Grass,Koeleria cristata,0.06439074094300136,0.74,1,Koeleria cristata,104,0.8
24,Grass,Koeleria cristata,0.06439074094300136,0.74,1,Koeleria cristata,104 S,0.8
24,Grass,Panicum oligosanthes,0.1359360086502928,0.74,2.111111111,Panicum oligosanthes,104,0.8
24,Grass,Panicum oligosanthes,0.1359360086502928,0.74,2.111111111,Panicum oligosanthes,104 S,0.8
24,Grass,Panicum perlongum,0.5335232821175514,0.74,8.285714286,Panicum perlongum,104,0.8
24,Grass,Panicum perlongum,0.5335232821175514,0.74,8.285714286,Panicum perlongum,104 S,0.8
24,Grass,Panicum praecocious,0.28480520031986056,0.74,4.423076923,Panicum praecocious,104,0.8
24,Grass,Panicum praecocious,0.28480520031986056,0.74,4.423076923,Panicum praecocious,104 S,0.8
24,Grass,Poa pratensis,0.3756126554793776,0.74,5.833333333,Poa pratensis,104,0.8
24,Grass,Poa pratensis,0.3756126554793776,0.74,5.833333333,Poa pratensis,104 S,0.8
24,Grass,Stipa spartea,0.14487916712175303,0.74,2.25,Stipa spartea,104,0.8
24,Grass,Stipa spartea,0.14487916712175303,0.74,2.25,Stipa spartea,104 S,0.8
24,Grass,Andropogon gerardii,0.29780717686138125,0.74,4.625,Andropogon gerardii,104,0.8
24,Grass,Andropogon gerardii,0.29780717686138125,0.74,4.625,Andropogon gerardii,104 S,0.8
24,Grass,Bouteloua hirsuta,0.48293055707251015,0.74,7.5,Bouteloua hirsuta,104,0.8
24,Grass,Bouteloua hirsuta,0.48293055707251015,0.74,7.5,Bouteloua hirsuta,104 S,0.8
24,Grass,Calamovilfa longifolia,0.165001273666441,0.74,2.5625,Calamovilfa longifolia,104,0.8
24,Grass,Calamovilfa longifolia,0.165001273666441,0.74,2.5625,Calamovilfa longifolia,104 S,0.8
24,Grass,Eragrostis spectabilis,0.14487916712175303,0.74,2.25,Eragrostis spectabilis,104,0.8
24,Grass,Eragrostis spectabilis,0.14487916712175303,0.74,2.25,Eragrostis spectabilis,104 S,0.8
24,Grass,Panicum virgatum,0.998056484616521,0.74,15.5,Panicum virgatum,104,0.8
24,Grass,Panicum virgatum,0.998056484616521,0.74,15.5,Panicum virgatum,104 S,0.8
24,Grass,Schizachyrium scoparium,0.06439074094300136,0.74,1,Schizachyrium scoparium,104,0.8
24,Grass,Schizachyrium scoparium,0.06439074094300136,0.74,1,Schizachyrium scoparium,104 S,0.8
24,Grass,Sorghastrum nutans,1.119172402043223,0.74,17.38095238,Sorghastrum nutans,104,0.8
24,Grass,Sorghastrum nutans,1.119172402043223,0.74,17.38095238,Sorghastrum nutans,104 S,0.8
24,Grass,Sporobolus cryptandrus,0.06439074094300136,0.74,1,Sporobolus cryptandrus,104,0.8
24,Grass,Sporobolus cryptandrus,0.06439074094300136,0.74,1,Sporobolus cryptandrus,104 S,0.8
24,Legume,Lespedeza capitata,0.4145153948205712,0.74,6.4375,Lespedeza capitata,104,0.8
24,Legume,Lespedeza capitata,0.4145153948205712,0.74,6.4375,Lespedeza capitata,104 S,0.8
24,Legume,Petalostemum purpureum,0.06439074094300136,0.74,1,Petalostemum purpureum,104,0.8
24,Legume,Petalostemum purpureum,0.06439074094300136,0.74,1,Petalostemum purpureum,104 S,0.8
24,Non-legume forb,Ambrosia coronopifolia,0.4905059383712852,0.74,7.617647059,Ambrosia coronopifolia,104,0.8
24,Non-legume forb,Ambrosia coronopifolia,0.4905059383712852,0.74,7.617647059,Ambrosia coronopifolia,104 S,0.8
24,Non-legume forb,Asclepias ovalifolia,0.17170864253613385,0.74,2.666666667,Asclepias ovalifolia,104,0.8
24,Non-legume forb,Asclepias ovalifolia,0.17170864253613385,0.74,2.666666667,Asclepias ovalifolia,104 S,0.8
24,Non-legume forb,Asclepias syriaca,0.06439074094300136,0.74,1,Asclepias syriaca,104,0.8
24,Non-legume forb,Asclepias syriaca,0.06439074094300136,0.74,1,Asclepias syriaca,104 S,0.8
24,Non-legume forb,Asclepias tuberosa,0.17170864253613385,0.74,2.666666667,Asclepias tuberosa,104,0.8
24,Non-legume forb,Asclepias tuberosa,0.17170864253613385,0.74,2.666666667,Asclepias tuberosa,104 S,0.8
24,Non-legume forb,Aster azureus,0.06439074094300136,0.74,1,Aster azureus,104,0.8
24,Non-legume forb,Aster azureus,0.06439074094300136,0.74,1,Aster azureus,104 S,0.8
24,Non-legume forb,Comandra umbellata,0.06439074094300136,0.74,1,Comandra umbellata,104,0.8
24,Non-legume forb,Comandra umbellata,0.06439074094300136,0.74,1,Comandra umbellata,104 S,0.8
24,Non-legume forb,Fragaria virginiana,0.06439074094300136,0.74,1,Fragaria virginiana,104,0.8
24,Non-legume forb,Fragaria virginiana,0.06439074094300136,0.74,1,Fragaria virginiana,104 S,0.8
24,Non-legume forb,Helianthemum bicknellii,0.1851233802111289,0.74,2.875,Helianthemum bicknellii,104,0.8
24,Non-legume forb,Helianthemum bicknellii,0.1851233802111289,0.74,2.875,Helianthemum bicknellii,104 S,0.8
24,Non-legume forb,Helianthus laetiflorus,0.22536759330050474,0.74,3.5,Helianthus laetiflorus,104,0.8
24,Non-legume forb,Helianthus laetiflorus,0.22536759330050474,0.74,3.5,Helianthus laetiflorus,104 S,0.8
24,Non-legume forb,Lithospermum canescens,0.06439074094300136,0.74,1,Lithospermum canescens,104,0.8
24,Non-legume forb,Lithospermum canescens,0.06439074094300136,0.74,1,Lithospermum canescens,104 S,0.8
24,Non-legume forb,Lithospermum caroliniense,0.12878148188600272,0.74,2,Lithospermum caroliniense,104,0.8
24,Non-legume forb,Lithospermum caroliniense,0.12878148188600272,0.74,2,Lithospermum caroliniense,104 S,0.8
24,Non-legume forb,Oxybaphus hirsutus,0.06439074094300136,0.74,1,Oxybaphus hirsutus,104,0.8
24,Non-legume forb,Oxybaphus hirsutus,0.06439074094300136,0.74,1,Oxybaphus hirsutus,104 S,0.8
24,Non-legume forb,Physalis virginiana,0.10463495403237721,0.74,1.625,Physalis virginiana,104,0.8
24,Non-legume forb,Physalis virginiana,0.10463495403237721,0.74,1.625,Physalis virginiana,104 S,0.8
24,Non-legume forb,Polygala polygama,0.22536759330050474,0.74,3.5,Polygala polygama,104,0.8
24,Non-legume forb,Polygala polygama,0.22536759330050474,0.74,3.5,Polygala polygama,104 S,0.8
24,Non-legume forb,Ranunculus rhomboideus,0.06439074094300136,0.74,1,Ranunculus rhomboideus,104,0.8
24,Non-legume forb,Ranunculus rhomboideus,0.06439074094300136,0.74,1,Ranunculus rhomboideus,104 S,0.8
24,Non-legume forb,Rudbeckia hirta,0.06439074094300136,0.74,1,Rudbeckia hirta,104,0.8
24,Non-legume forb,Rudbeckia hirta,0.06439074094300136,0.74,1,Rudbeckia hirta,104 S,0.8
24,Non-legume forb,Scutellaria parvula,0.5312236127797612,0.74,8.25,Scutellaria parvula,104,0.8
24,Non-legume forb,Scutellaria parvula,0.5312236127797612,0.74,8.25,Scutellaria parvula,104 S,0.8
24,Non-legume forb,Sisyrinchium campestre,0.06439074094300136,0.74,1,Sisyrinchium campestre,104,0.8
24,Non-legume forb,Sisyrinchium campestre,0.06439074094300136,0.74,1,Sisyrinchium campestre,104 S,0.8
24,Non-legume forb,Solidago nemoralis,0.5848825635441322,0.74,9.083333333,Solidago nemoralis,104,0.8
24,Non-legume forb,Solidago nemoralis,0.5848825635441322,0.74,9.083333333,Solidago nemoralis,104 S,0.8
24,Non-legume forb,Solidago rigida,0.22536759330050474,0.74,3.5,Solidago rigida,104,0.8
24,Non-legume forb,Solidago rigida,0.22536759330050474,0.74,3.5,Solidago rigida,104 S,0.8
24,Non-legume forb,Tradescantia occidentalis,0.22536759330050474,0.74,3.5,Tradescantia occidentalis,104,0.8
24,Non-legume forb,Tradescantia occidentalis,0.22536759330050474,0.74,3.5,Tradescantia occidentalis,104 S,0.8
24,Non-legume forb,Viola pedatifida,0.10463495403237721,0.74,1.625,Viola pedatifida,104,0.8
24,Non-legume forb,Viola pedatifida,0.10463495403237721,0.74,1.625,Viola pedatifida,104 S,0.8
24,Non-legume forb,Viola sagittata,0.12878148188600272,0.74,2,Viola sagittata,104,0.8
24,Non-legume forb,Viola sagittata,0.12878148188600272,0.74,2,Viola sagittata,104 S,0.8
24,Sedge,Carex pensylvanica,0.47302428922521905,0.74,7.346153846,Carex pensylvanica,104,0.8
24,Sedge,Carex pensylvanica,0.47302428922521905,0.74,7.346153846,Carex pensylvanica,104 S,0.8
24,Sedge,Carex sp.,0.40683240867361936,0.74,6.318181818,Carex sp.,104,0.8
24,Sedge,Carex sp.,0.40683240867361936,0.74,6.318181818,Carex sp.,104 S,0.8
24,Sedge,Cyperus filiculmis,0.4861500941196602,0.74,7.55,Cyperus filiculmis,104,0.8
24,Sedge,Cyperus filiculmis,0.4861500941196602,0.74,7.55,Cyperus filiculmis,104 S,0.8
24,Sedge,Cyperus schweinitzii,0.10463495403237721,0.74,1.625,Cyperus schweinitzii,104,0.8
24,Sedge,Cyperus schweinitzii,0.10463495403237721,0.74,1.625,Cyperus schweinitzii,104 S,0.8
24,Sedge,Scleria triglomerata,0.686834570273317,0.74,10.66666667,Scleria triglomerata,104,0.8
24,Sedge,Scleria triglomerata,0.686834570273317,0.74,10.66666667,Scleria triglomerata,104 S,0.8
24,Vine,Parthenocissus quinquefolia,0.998056484616521,0.74,15.5,Parthenocissus quinquefolia,104,0.8
24,Vine,Parthenocissus quinquefolia,0.998056484616521,0.74,15.5,Parthenocissus quinquefolia,104 S,0.8
24,Woody,Prunus serotina,0.06439074094300136,0.74,1,Prunus serotina,104,0.8
24,Woody,Prunus serotina,0.06439074094300136,0.74,1,Prunus serotina,104 S,0.8
24,Woody,Quercus ellipsoidalis,0.42927160630813926,0.74,6.666666667,Quercus ellipsoidalis,104,0.8
24,Woody,Quercus ellipsoidalis,0.42927160630813926,0.74,6.666666667,Quercus ellipsoidalis,104 S,0.8
24,Woody,Quercus macrocarpa,0.42927160630813926,0.74,6.666666667,Quercus macrocarpa,104,0.8
24,Woody,Quercus macrocarpa,0.42927160630813926,0.74,6.666666667,Quercus macrocarpa,104 S,0.8
24,Woody,Rhus glabra,0.998056484616521,0.74,15.5,Rhus glabra,104,0.8
24,Woody,Rhus glabra,0.998056484616521,0.74,15.5,Rhus glabra,104 S,0.8
24,Woody,Rhus radicans,0.06439074094300136,0.74,1,Rhus radicans,104,0.8
24,Woody,Rhus radicans,0.06439074094300136,0.74,1,Rhus radicans,104 S,0.8
24,Woody,Rubus idaeus,0.998056484616521,0.74,15.5,Rubus idaeus,104,0.8
