sample_id,species,functional_group,photosynthetic_pathway,site,batch,replicate_number_root,replicate_number_position,staining_success,hyphopodia,intrhyphae,arbuscule,coil,vesicle,spore,total,fire_frequency,light_uptake_herb,soil_inorganic_nitrogen,percent_cover,relative_percent.cover
511,Aster azureus,non-legume forb,C3,105,1,2,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
512,Aster azureus,non-legume forb,C3,105,1,2,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
513,Aster azureus,non-legume forb,C3,105,1,2,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
514,Aster azureus,non-legume forb,C3,105,1,2,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
515,Aster azureus,non-legume forb,C3,105,1,2,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
516,Aster azureus,non-legume forb,C3,105,1,2,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
517,Aster azureus,non-legume forb,C3,105,1,2,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
518,Aster azureus,non-legume forb,C3,105,1,2,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
519,Aster azureus,non-legume forb,C3,105,1,2,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
520,Aster azureus,non-legume forb,C3,105,1,2,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
521,Aster azureus,non-legume forb,C3,105,1,3,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
522,Aster azureus,non-legume forb,C3,105,1,3,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
523,Aster azureus,non-legume forb,C3,105,1,3,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
524,Aster azureus,non-legume forb,C3,105,1,3,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
525,Aster azureus,non-legume forb,C3,105,1,3,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
526,Aster azureus,non-legume forb,C3,105,1,3,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
527,Aster azureus,non-legume forb,C3,105,1,3,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
528,Aster azureus,non-legume forb,C3,105,1,3,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
529,Aster azureus,non-legume forb,C3,105,1,3,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
530,Aster azureus,non-legume forb,C3,105,1,3,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
531,Aster azureus,non-legume forb,C3,105,1,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
532,Aster azureus,non-legume forb,C3,105,1,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
533,Aster azureus,non-legume forb,C3,105,1,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
534,Aster azureus,non-legume forb,C3,105,1,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
535,Aster azureus,non-legume forb,C3,105,1,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
536,Aster azureus,non-legume forb,C3,105,1,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
537,Aster azureus,non-legume forb,C3,105,1,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
538,Aster azureus,non-legume forb,C3,105,1,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
539,Aster azureus,non-legume forb,C3,105,1,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
540,Aster azureus,non-legume forb,C3,105,1,4,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
541,Aster azureus,non-legume forb,C3,105,1,5,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
542,Aster azureus,non-legume forb,C3,105,1,5,2,Y,0,1,0,0,0,0,1,0.5,0.43983333,0.021831323,2.66666667,
543,Aster azureus,non-legume forb,C3,105,1,5,3,Y,0,1,0,0,0,0,1,0.5,0.43983333,0.021831323,2.66666667,
544,Aster azureus,non-legume forb,C3,105,1,5,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
545,Aster azureus,non-legume forb,C3,105,1,5,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
546,Aster azureus,non-legume forb,C3,105,1,5,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
547,Aster azureus,non-legume forb,C3,105,1,5,7,Y,0,1,0,0,0,1,2,0.5,0.43983333,0.021831323,2.66666667,
548,Aster azureus,non-legume forb,C3,105,1,5,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
549,Aster azureus,non-legume forb,C3,105,1,5,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
550,Aster azureus,non-legume forb,C3,105,1,5,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
551,Aster azureus,non-legume forb,C3,105,1,6,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
552,Aster azureus,non-legume forb,C3,105,1,6,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
553,Aster azureus,non-legume forb,C3,105,1,6,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
554,Aster azureus,non-legume forb,C3,105,1,6,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
555,Aster azureus,non-legume forb,C3,105,1,6,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
556,Aster azureus,non-legume forb,C3,105,1,6,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
557,Aster azureus,non-legume forb,C3,105,1,6,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
558,Aster azureus,non-legume forb,C3,105,1,6,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
559,Aster azureus,non-legume forb,C3,105,1,6,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
560,Aster azureus,non-legume forb,C3,105,1,6,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
561,Aster azureus,non-legume forb,C3,105,1,7,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
562,Aster azureus,non-legume forb,C3,105,1,7,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
563,Aster azureus,non-legume forb,C3,105,1,7,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
564,Aster azureus,non-legume forb,C3,105,1,7,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
565,Aster azureus,non-legume forb,C3,105,1,7,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
566,Aster azureus,non-legume forb,C3,105,1,7,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
567,Aster azureus,non-legume forb,C3,105,1,7,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
568,Aster azureus,non-legume forb,C3,105,1,7,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
569,Aster azureus,non-legume forb,C3,105,1,7,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
570,Aster azureus,non-legume forb,C3,105,1,7,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
571,Aster azureus,non-legume forb,C3,105,1,8,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
572,Aster azureus,non-legume forb,C3,105,1,8,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
573,Aster azureus,non-legume forb,C3,105,1,8,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
574,Aster azureus,non-legume forb,C3,105,1,8,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
575,Aster azureus,non-legume forb,C3,105,1,8,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
576,Aster azureus,non-legume forb,C3,105,1,8,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
577,Aster azureus,non-legume forb,C3,105,1,8,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
578,Aster azureus,non-legume forb,C3,105,1,8,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
579,Aster azureus,non-legume forb,C3,105,1,8,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
580,Aster azureus,non-legume forb,C3,105,1,8,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
581,Aster azureus,non-legume forb,C3,105,1,9,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
582,Aster azureus,non-legume forb,C3,105,1,9,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
583,Aster azureus,non-legume forb,C3,105,1,9,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
584,Aster azureus,non-legume forb,C3,105,1,9,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
585,Aster azureus,non-legume forb,C3,105,1,9,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
586,Aster azureus,non-legume forb,C3,105,1,9,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
587,Aster azureus,non-legume forb,C3,105,1,9,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
588,Aster azureus,non-legume forb,C3,105,1,9,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
589,Aster azureus,non-legume forb,C3,105,1,9,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
590,Aster azureus,non-legume forb,C3,105,1,9,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
591,Aster azureus,non-legume forb,C3,105,1,10,1,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
592,Aster azureus,non-legume forb,C3,105,1,10,2,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
593,Aster azureus,non-legume forb,C3,105,1,10,3,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
594,Aster azureus,non-legume forb,C3,105,1,10,4,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
595,Aster azureus,non-legume forb,C3,105,1,10,5,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
596,Aster azureus,non-legume forb,C3,105,1,10,6,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
597,Aster azureus,non-legume forb,C3,105,1,10,7,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
598,Aster azureus,non-legume forb,C3,105,1,10,8,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
599,Aster azureus,non-legume forb,C3,105,1,10,9,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
600,Aster azureus,non-legume forb,C3,105,1,10,10,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
301,Panicum perlongum,grass,C3,105,1,1,1,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
302,Panicum perlongum,grass,C3,105,1,1,2,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
303,Panicum perlongum,grass,C3,105,1,1,3,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
304,Panicum perlongum,grass,C3,105,1,1,4,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
305,Panicum perlongum,grass,C3,105,1,1,5,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
306,Panicum perlongum,grass,C3,105,1,1,6,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
307,Panicum perlongum,grass,C3,105,1,1,7,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
308,Panicum perlongum,grass,C3,105,1,1,8,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
309,Panicum perlongum,grass,C3,105,1,1,9,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
310,Panicum perlongum,grass,C3,105,1,1,10,N,NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
311,Panicum perlongum,grass,C3,105,1,2,1,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
312,Panicum perlongum,grass,C3,105,1,2,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
313,Panicum perlongum,grass,C3,105,1,2,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
314,Panicum perlongum,grass,C3,105,1,2,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
315,Panicum perlongum,grass,C3,105,1,2,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
316,Panicum perlongum,grass,C3,105,1,2,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
317,Panicum perlongum,grass,C3,105,1,2,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
318,Panicum perlongum,grass,C3,105,1,2,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
319,Panicum perlongum,grass,C3,105,1,2,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
320,Panicum perlongum,grass,C3,105,1,2,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
321,Panicum perlongum,grass,C3,105,1,3,1,Y,0,1,0,0,0,0,1,0.5,0.43983333,0.021831323,2.66666667,
322,Panicum perlongum,grass,C3,105,1,3,2,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
323,Panicum perlongum,grass,C3,105,1,3,3,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
324,Panicum perlongum,grass,C3,105,1,3,4,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
325,Panicum perlongum,grass,C3,105,1,3,5,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
326,Panicum perlongum,grass,C3,105,1,3,6,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
327,Panicum perlongum,grass,C3,105,1,3,7,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
328,Panicum perlongum,grass,C3,105,1,3,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
329,Panicum perlongum,grass,C3,105,1,3,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
330,Panicum perlongum,grass,C3,105,1,3,10,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
331,Panicum perlongum,grass,C3,105,1,4,1,N (overstained),0,1,0,0,1,0,2,0.5,0.43983333,0.021831323,2.66666667,
332,Panicum perlongum,grass,C3,105,1,4,2,N (overstained),0,1,0,0,0,0,1,0.5,0.43983333,0.021831323,2.66666667,
333,Panicum perlongum,grass,C3,105,1,4,3,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
334,Panicum perlongum,grass,C3,105,1,4,4,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
335,Panicum perlongum,grass,C3,105,1,4,5,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
336,Panicum perlongum,grass,C3,105,1,4,6,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
337,Panicum perlongum,grass,C3,105,1,4,7,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
338,Panicum perlongum,grass,C3,105,1,4,8,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
339,Panicum perlongum,grass,C3,105,1,4,9,N (overstained),0,1,0,0,1,0,2,0.5,0.43983333,0.021831323,2.66666667,
340,Panicum perlongum,grass,C3,105,1,4,10,N (overstained),0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
341,Panicum perlongum,grass,C3,105,1,5,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
342,Panicum perlongum,grass,C3,105,1,5,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
343,Panicum perlongum,grass,C3,105,1,5,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
344,Panicum perlongum,grass,C3,105,1,5,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
345,Panicum perlongum,grass,C3,105,1,5,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
346,Panicum perlongum,grass,C3,105,1,5,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
347,Panicum perlongum,grass,C3,105,1,5,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
348,Panicum perlongum,grass,C3,105,1,5,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
349,Panicum perlongum,grass,C3,105,1,5,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
350,Panicum perlongum,grass,C3,105,1,5,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
351,Panicum perlongum,grass,C3,105,1,6,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
352,Panicum perlongum,grass,C3,105,1,6,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
353,Panicum perlongum,grass,C3,105,1,6,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
354,Panicum perlongum,grass,C3,105,1,6,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
355,Panicum perlongum,grass,C3,105,1,6,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
356,Panicum perlongum,grass,C3,105,1,6,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
357,Panicum perlongum,grass,C3,105,1,6,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
358,Panicum perlongum,grass,C3,105,1,6,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
359,Panicum perlongum,grass,C3,105,1,6,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
360,Panicum perlongum,grass,C3,105,1,6,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
361,Panicum perlongum,grass,C3,105,1,7,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
362,Panicum perlongum,grass,C3,105,1,7,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
363,Panicum perlongum,grass,C3,105,1,7,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
364,Panicum perlongum,grass,C3,105,1,7,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
365,Panicum perlongum,grass,C3,105,1,7,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
366,Panicum perlongum,grass,C3,105,1,7,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
367,Panicum perlongum,grass,C3,105,1,7,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
368,Panicum perlongum,grass,C3,105,1,7,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
369,Panicum perlongum,grass,C3,105,1,7,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
370,Panicum perlongum,grass,C3,105,1,7,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
371,Panicum perlongum,grass,C3,105,1,8,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
372,Panicum perlongum,grass,C3,105,1,8,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
373,Panicum perlongum,grass,C3,105,1,8,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
374,Panicum perlongum,grass,C3,105,1,8,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
375,Panicum perlongum,grass,C3,105,1,8,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
376,Panicum perlongum,grass,C3,105,1,8,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
377,Panicum perlongum,grass,C3,105,1,8,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
378,Panicum perlongum,grass,C3,105,1,8,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
379,Panicum perlongum,grass,C3,105,1,8,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
380,Panicum perlongum,grass,C3,105,1,8,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
381,Panicum perlongum,grass,C3,105,1,9,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
382,Panicum perlongum,grass,C3,105,1,9,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
383,Panicum perlongum,grass,C3,105,1,9,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
384,Panicum perlongum,grass,C3,105,1,9,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
385,Panicum perlongum,grass,C3,105,1,9,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
386,Panicum perlongum,grass,C3,105,1,9,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
387,Panicum perlongum,grass,C3,105,1,9,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
388,Panicum perlongum,grass,C3,105,1,9,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
389,Panicum perlongum,grass,C3,105,1,9,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
390,Panicum perlongum,grass,C3,105,1,9,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
391,Panicum perlongum,grass,C3,105,1,10,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
392,Panicum perlongum,grass,C3,105,1,10,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
393,Panicum perlongum,grass,C3,105,1,10,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
394,Panicum perlongum,grass,C3,105,1,10,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
395,Panicum perlongum,grass,C3,105,1,10,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
396,Panicum perlongum,grass,C3,105,1,10,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
397,Panicum perlongum,grass,C3,105,1,10,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
398,Panicum perlongum,grass,C3,105,1,10,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
399,Panicum perlongum,grass,C3,105,1,10,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
400,Panicum perlongum,grass,C3,105,1,10,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.5,0.43983333,0.021831323,2.66666667,
2601,Panicum perlongum,grass,C3,105,2,1,1,Y,1,1,0,0,0,1,3,0.5,0.43983333,0.021831323,2.66666667,
2602,Panicum perlongum,grass,C3,105,2,1,2,Y,1,1,0,0,0,0,2,0.5,0.43983333,0.021831323,2.66666667,
2603,Panicum perlongum,grass,C3,105,2,1,3,Y,1,1,0,0,0,0,2,0.5,0.43983333,0.021831323,2.66666667,
2604,Panicum perlongum,grass,C3,105,2,1,4,Y,1,1,0,0,0,0,2,0.5,0.43983333,0.021831323,2.66666667,
2605,Panicum perlongum,grass,C3,105,2,1,5,Y,1,1,0,0,0,0,2,0.5,0.43983333,0.021831323,2.66666667,
2606,Panicum perlongum,grass,C3,105,2,1,6,Y,1,1,0,0,0,0,2,0.5,0.43983333,0.021831323,2.66666667,
2607,Panicum perlongum,grass,C3,105,2,1,7,Y,1,1,0,0,0,0,2,0.5,0.43983333,0.021831323,2.66666667,
2608,Panicum perlongum,grass,C3,105,2,1,8,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
2609,Panicum perlongum,grass,C3,105,2,1,9,Y,0,0,0,0,0,0,0,0.5,0.43983333,0.021831323,2.66666667,
