,Year,Plot,Realfire,Firelevel,Lifeform,Combforms,GenusSpecies,MeanPctCover
2400,2005,5,0.47,3,Legume,Legume_C3,Lespedeza capitata,4.772727273
2401,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,6.735294118
2402,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Anemone cylindrica,1.625
2403,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,1
2404,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,1
2405,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,3.5
2406,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Aster azureus,9.166666667
2407,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Chenopodium leptophyllum,1
2408,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Comandra umbellata,5.041666667
2409,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,11.5
2410,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Euthamia graminifolia,4.142857143
2411,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,1
2412,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Galium boreale,1
2413,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,1.576923077
2414,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,10.7
2415,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Liatris aspera,1
2416,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Lithospermum canescens,2.25
2417,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,3.428571429
2418,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Oxybaphus hirsutus,1
2419,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Phlox pilosa,1
2420,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Physalis virginiana,1
2421,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Polygala polygama,1.357142857
2422,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
2423,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,4.625
2424,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,1
2425,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago gigantea,3.5
2426,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,6.571428571
2427,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,7.083333333
2428,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago rigida,1
2429,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Tradescantia occidentalis,1
2430,2005,5,0.47,3,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
2431,2005,5,0.47,3,Sedge,Sedge_C3,Carex sp.,7.086956522
2432,2005,5,0.47,3,Vine,Vine_C3,Parthenocissus quinquefolia,15.5
2433,2005,5,0.47,3,Woody,Woody_C3,Corylus americana,39.25
2434,2005,5,0.47,3,Woody,Woody_C3,Quercus ellipsoidalis,19
2435,2005,5,0.47,3,Woody,Woody_C3,Quercus macrocarpa,10.0625
2436,2005,5,0.47,3,Woody,Woody_C3,Rhus glabra,9.642857143
2437,2005,5,0.47,3,Woody,Woody_C3,Rhus radicans,1.833333333
2438,2005,5,0.47,3,Woody,Woody_C3,Rosa arkansana,2.25
2439,2005,6,0.64,3,Grass,Grass_C3,Koeleria cristata,5.833333333
2440,2005,6,0.64,3,Grass,Grass_C3,Panicum oligosanthes,1.5
2441,2005,6,0.64,3,Grass,Grass_C3,Panicum perlongum,2.666666667
2442,2005,6,0.64,3,Grass,Grass_C3,Panicum praecocious,1.625
2443,2005,6,0.64,3,Grass,Grass_C3,Poa pratensis,1.714285714
2444,2005,6,0.64,3,Grass,Grass_C3,Stipa spartea,6.111111111
2445,2005,6,0.64,3,Grass,Grass_C4,Andropogon gerardii,17.23529412
2446,2005,6,0.64,3,Grass,Grass_C4,Calamovilfa longifolia,7.8
2447,2005,6,0.64,3,Grass,Grass_C4,Eragrostis spectabilis,2.25
2448,2005,6,0.64,3,Grass,Grass_C4,Muhlenbergia racemosa,6.214285714
2449,2005,6,0.64,3,Grass,Grass_C4,Schizachyrium scoparium,10.66666667
2450,2005,6,0.64,3,Grass,Grass_C4,Sorghastrum nutans,7.666666667
2451,2005,6,0.64,3,Grass,Grass_C4,Sporobolus cryptandrus,1
2452,2005,6,0.64,3,Legume,Legume_C3,Amorpha canescens,6.214285714
2453,2005,6,0.64,3,Legume,Legume_C3,Amphicarpa bracteata,31.05263158
2454,2005,6,0.64,3,Legume,Legume_C3,Lathyrus venosus,5.291666667
2455,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,19.7
2456,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Apocynum androsaemifolium,9.5
2457,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Aralia nudicaulis,9.5
2458,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1
2459,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,8.75
2460,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,3.5
2461,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,2.666666667
2462,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Aster azureus,4.555555556
2463,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Aster ericoides,1
2464,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Chenopodium album,1
2465,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Chenopodium leptophyllum,1
2466,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Comandra umbellata,7.071428571
2467,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,8.875
2468,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Euthamia graminifolia,7.214285714
2469,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,2.25
2470,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,1
2471,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,10.66666667
2472,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Lactuca canadensis,1
2473,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Liatris aspera,3.5
2474,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,3.5
2475,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Monarda fistulosa,3.5
2476,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Phlox pilosa,1
2477,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Potentilla arguta,1
2478,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
2479,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,2.875
2480,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,2.666666667
2481,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Smilacina stellata,1
2482,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,7.083333333
2483,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,2.666666667
2484,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Taraxacum officinale,1
2485,2005,6,0.64,3,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
2486,2005,6,0.64,3,Sedge,Sedge_C3,Carex sp.,22.65217391
2487,2005,6,0.64,3,Vine,Vine_C3,Parthenocissus quinquefolia,8.875
2488,2005,6,0.64,3,Woody,Woody_C3,Corylus americana,15.5
2489,2005,6,0.64,3,Woody,Woody_C3,Prunus virginiana,1
2490,2005,6,0.64,3,Woody,Woody_C3,Quercus ellipsoidalis,7.0625
2491,2005,6,0.64,3,Woody,Woody_C3,Quercus macrocarpa,4.25
2492,2005,6,0.64,3,Woody,Woody_C3,Rhus radicans,7.375
2493,2005,6,0.64,3,Woody,Woody_C3,Rosa arkansana,1.833333333
2494,2005,6,0.64,3,Woody,Woody_C3,Rubus flagellaris,3.5
2495,2005,7,0.32,2,Grass,Grass_C3,Agropyron repens,15.5
2496,2005,7,0.32,2,Grass,Grass_C3,Calamagrostis canadensis,3.5
2497,2005,7,0.32,2,Grass,Grass_C3,Panicum oligosanthes,1
2498,2005,7,0.32,2,Grass,Grass_C3,Panicum praecocious,2.25
2499,2005,7,0.32,2,Grass,Grass_C3,Poa pratensis,1.833333333
2500,2005,7,0.32,2,Grass,Grass_C3,Stipa spartea,2.875
2501,2005,7,0.32,2,Grass,Grass_C4,Andropogon gerardii,1.833333333
2502,2005,7,0.32,2,Grass,Grass_C4,Calamovilfa longifolia,3.5
2503,2005,7,0.32,2,Grass,Grass_C4,Eragrostis spectabilis,1
2504,2005,7,0.32,2,Grass,Grass_C4,Schizachyrium scoparium,15.5
2505,2005,7,0.32,2,Grass,Grass_C4,Sorghastrum nutans,5.083333333
2506,2005,7,0.32,2,Legume,Legume_C3,Amorpha canescens,7.8
2507,2005,7,0.32,2,Legume,Legume_C3,Amphicarpa bracteata,22.77272727
2508,2005,7,0.32,2,Legume,Legume_C3,Lathyrus venosus,3.681818182
2509,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,11.5
2510,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Anemone cylindrica,3.5
2511,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1.5
2512,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,2.428571429
2513,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,3.5
2514,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Aster azureus,4.769230769
2515,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Aster ericoides,15.5
2516,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Comandra umbellata,3.227272727
2517,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,6.35
2518,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Erechtites hieracifolia,1
2519,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,2.666666667
2520,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Galium boreale,9.363636364
2521,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,1
2522,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,2.25
2523,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lechea stricta,1
2524,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lithospermum canescens,2.25
2525,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lychnis alba,1
2526,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,1
2527,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Oxybaphus hirsutus,1
2528,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Phlox pilosa,2
2529,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,1
2530,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Polygonum convolvulus,3.5
2531,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
2532,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,15.5
2533,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,2.25
2534,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Smilacina stellata,1
2535,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Smilax herbacea,3.5
2536,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago gigantea,9.5
2537,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,5.875
2538,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,3.5
2539,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago speciosa,5.4
2540,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Taraxacum officinale,1
2541,2005,7,0.32,2,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
2542,2005,7,0.32,2,Sedge,Sedge_C3,Carex sp.,22.39583333
2543,2005,7,0.32,2,Vine,Vine_C3,Parthenocissus quinquefolia,2.666666667
2544,2005,7,0.32,2,Woody,Woody_C3,Ceanothus americanus,3.5
2545,2005,7,0.32,2,Woody,Woody_C3,Celastrus scandens,2.25
2546,2005,7,0.32,2,Woody,Woody_C3,Corylus americana,39.925
2547,2005,7,0.32,2,Woody,Woody_C3,Prunus serotina,1
2548,2005,7,0.32,2,Woody,Woody_C3,Prunus virginiana,3.5
2549,2005,7,0.32,2,Woody,Woody_C3,Quercus ellipsoidalis,8.6875
2550,2005,7,0.32,2,Woody,Woody_C3,Quercus macrocarpa,9.5
2551,2005,7,0.32,2,Woody,Woody_C3,Rhus glabra,9.466666667
2552,2005,7,0.32,2,Woody,Woody_C3,Rhus radicans,4.666666667
2553,2005,7,0.32,2,Woody,Woody_C3,Rosa arkansana,2.25
2554,2005,7,0.32,2,Woody,Woody_C3,Rubus idaeus,7.5
2555,2005,7,0.32,2,Woody,Woody_C3,Vaccinium angustifolium,3.5
2556,2005,8,0.34,2,Grass,Grass_C3,Agropyron repens,1
2557,2005,8,0.34,2,Grass,Grass_C3,Elymus canadensis,1
2558,2005,8,0.34,2,Grass,Grass_C3,Panicum oligosanthes,1
2559,2005,8,0.34,2,Grass,Grass_C3,Panicum praecocious,1
2560,2005,8,0.34,2,Grass,Grass_C3,Poa pratensis,3.4375
2561,2005,8,0.34,2,Grass,Grass_C3,Stipa spartea,1
2562,2005,8,0.34,2,Grass,Grass_C4,Andropogon gerardii,3.5
2563,2005,8,0.34,2,Grass,Grass_C4,Muhlenbergia racemosa,1
2564,2005,8,0.34,2,Grass,Grass_C4,Sorghastrum nutans,2.666666667
2565,2005,8,0.34,2,Legume,Legume_C3,Amorpha canescens,6.666666667
2566,2005,8,0.34,2,Legume,Legume_C3,Amphicarpa bracteata,27.20833333
2567,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,1
2568,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Aralia nudicaulis,15.5
2569,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,5.25
2570,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,1
2571,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Aster azureus,3.142857143
2572,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Comandra umbellata,1.9375
2573,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,2.071428571
2574,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Euthamia graminifolia,3.5
2575,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,2.25
2576,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Liatris aspera,1
2577,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,8.25
2578,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
2579,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
2580,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Smilax herbacea,3.5
2581,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Solidago gigantea,9.5
2582,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Solidago rigida,3.5
2583,2005,8,0.34,2,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
2584,2005,8,0.34,2,Sedge,Sedge_C3,Carex sp.,11.72916667
2585,2005,8,0.34,2,Vine,Vine_C3,Parthenocissus quinquefolia,8.65
2586,2005,8,0.34,2,Woody,Woody_C3,Celastrus scandens,7.5
2587,2005,8,0.34,2,Woody,Woody_C3,Cornus racemosa,3.5
2588,2005,8,0.34,2,Woody,Woody_C3,Corylus americana,55.45238095
2589,2005,8,0.34,2,Woody,Woody_C3,Prunus virginiana,11.5
2590,2005,8,0.34,2,Woody,Woody_C3,Quercus ellipsoidalis,29.375
2591,2005,8,0.34,2,Woody,Woody_C3,Quercus macrocarpa,7.5
2592,2005,8,0.34,2,Woody,Woody_C3,Rhus glabra,20.27272727
2593,2005,8,0.34,2,Woody,Woody_C3,Rhus radicans,14.15
2594,2005,8,0.34,2,Woody,Woody_C3,Rosa arkansana,2.875
2595,2005,8,0.34,2,Woody,Woody_C3,Rubus allegheniensis,6.666666667
2596,2005,8,0.34,2,Woody,Woody_C3,Vaccinium angustifolium,3.5
2597,2005,8,0.34,2,Woody,Woody_C3,Vitis riparia,15.5
2598,2005,9,0,0,Grass,Grass_C3,Danthonia spicata,1
2599,2005,9,0,0,Grass,Grass_C3,Panicum oligosanthes,1
2600,2005,9,0,0,Grass,Grass_C3,Panicum praecocious,1
2601,2005,9,0,0,Legume,Legume_C3,Amphicarpa bracteata,9.625
2602,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Aralia nudicaulis,3.5
2603,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1
2604,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Chenopodium album,1
2605,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Erechtites hieracifolia,1
2606,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,15.5
2607,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Galium boreale,1.833333333
2608,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Galium triflorum,2
2609,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Lychnis alba,3.5
2610,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Lycopodium complanatum,15.5
2611,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,2.25
2612,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Oxalis stricta,1
2613,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Taraxacum officinale,1
2614,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Trientalis borealis,1.714285714
2615,2005,9,0,0,Non-legume forb,Non-legume forb_C3,Viola sp.,3.5
2616,2005,9,0,0,Sedge,Sedge_C3,Carex sp.,10.17647059
2617,2005,9,0,0,Vine,Vine_C3,Parthenocissus quinquefolia,4.923076923
2618,2005,9,0,0,Woody,Woody_C3,Acer rubrum,1.75
2619,2005,9,0,0,Woody,Woody_C3,Amelanchier humilis,1.833333333
2620,2005,9,0,0,Woody,Woody_C3,Amelanchier laevis,1
2621,2005,9,0,0,Woody,Woody_C3,Celastrus scandens,2.25
2622,2005,9,0,0,Woody,Woody_C3,Cornus racemosa,3.5
2623,2005,9,0,0,Woody,Woody_C3,Corylus americana,33.5625
2624,2005,9,0,0,Woody,Woody_C3,Ilex verticillata,1
2625,2005,9,0,0,Woody,Woody_C3,Juniperus communis,38
2626,2005,9,0,0,Woody,Woody_C3,Prunus pensylvanica,1
2627,2005,9,0,0,Woody,Woody_C3,Prunus serotina,1.357142857
2628,2005,9,0,0,Woody,Woody_C3,Prunus virginiana,1
2629,2005,9,0,0,Woody,Woody_C3,Quercus ellipsoidalis,5.142857143
2630,2005,9,0,0,Woody,Woody_C3,Quercus macrocarpa,3.5
2631,2005,9,0,0,Woody,Woody_C3,Rhamnus frangula,1
2632,2005,9,0,0,Woody,Woody_C3,Rhus glabra,3.5
2633,2005,9,0,0,Woody,Woody_C3,Rhus radicans,2
2634,2005,9,0,0,Woody,Woody_C3,Rosa arkansana,1
2635,2005,9,0,0,Woody,Woody_C3,Rubus idaeus,5.875
2636,2005,9,0,0,Woody,Woody_C3,Vaccinium angustifolium,15.5
2637,2005,10,0,0,Grass,Grass_C4,Andropogon gerardii,1
2638,2005,10,0,0,Legume,Legume_C3,Amphicarpa bracteata,30.22727273
2639,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Apocynum androsaemifolium,8.875
2640,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1.833333333
2641,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Chenopodium album,1
2642,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Galium boreale,1
2643,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Galium triflorum,2.25
2644,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,1
2645,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Polygonum convolvulus,1
2646,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Smilacina stellata,1
2647,2005,10,0,0,Non-legume forb,Non-legume forb_C3,Trientalis borealis,1.277777778
2648,2005,10,0,0,Sedge,Sedge_C3,Carex sp.,13.27777778
2649,2005,10,0,0,Vine,Vine_C3,Parthenocissus quinquefolia,2.95
2650,2005,10,0,0,Woody,Woody_C3,Acer rubrum,1.277777778
2651,2005,10,0,0,Woody,Woody_C3,Amelanchier humilis,1.833333333
2652,2005,10,0,0,Woody,Woody_C3,Celastrus scandens,1
2653,2005,10,0,0,Woody,Woody_C3,Cornus racemosa,15.5
2654,2005,10,0,0,Woody,Woody_C3,Corylus americana,11.19230769
2655,2005,10,0,0,Woody,Woody_C3,Ilex verticillata,2.25
2656,2005,10,0,0,Woody,Woody_C3,Prunus serotina,1.9375
2657,2005,10,0,0,Woody,Woody_C3,Prunus virginiana,4.9
2658,2005,10,0,0,Woody,Woody_C3,Quercus ellipsoidalis,18.92857143
2659,2005,10,0,0,Woody,Woody_C3,Rhamnus frangula,1
2660,2005,10,0,0,Woody,Woody_C3,Rhus glabra,15.5
2661,2005,10,0,0,Woody,Woody_C3,Rhus radicans,2.25
2662,2005,10,0,0,Woody,Woody_C3,Rubus idaeus,1
2663,2005,10,0,0,Woody,Woody_C3,Vaccinium angustifolium,3.5
2664,2005,10,0,0,Woody,Woody_C3,Vitis riparia,3.5
2665,2005,11,0.11,1,Grass,Grass_C3,Danthonia spicata,1
2666,2005,11,0.11,1,Grass,Grass_C3,Panicum oligosanthes,2.071428571
2667,2005,11,0.11,1,Grass,Grass_C3,Panicum praecocious,3.75
2668,2005,11,0.11,1,Grass,Grass_C3,Poa pratensis,3.5
2669,2005,11,0.11,1,Grass,Grass_C3,Stipa spartea,3.5
2670,2005,11,0.11,1,Grass,Grass_C4,Andropogon gerardii,6.666666667
2671,2005,11,0.11,1,Grass,Grass_C4,Eragrostis spectabilis,1
2672,2005,11,0.11,1,Grass,Grass_C4,Sorghastrum nutans,1
2673,2005,11,0.11,1,Legume,Legume_C3,Amphicarpa bracteata,7.852941176
2674,2005,11,0.11,1,Legume,Legume_C3,Lathyrus venosus,3.5
2675,2005,11,0.11,1,Legume,Legume_C3,Lespedeza capitata,1
2676,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,1.833333333
2677,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Aralia nudicaulis,8.25
2678,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,3.5
2679,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Asclepias syriaca,9.5
2680,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,1
2681,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Campanula rotundifolia,1
2682,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Comandra umbellata,2
2683,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Euthamia graminifolia,3.5
2684,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,2.25
2685,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Galium boreale,1
2686,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,1
2687,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Lychnis alba,1
2688,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,6.25
2689,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,1
2690,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Taraxacum officinale,1
2691,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Trientalis borealis,1.5
2692,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
2693,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Viola sagittata,1.625
2694,2005,11,0.11,1,Non-legume forb,Non-legume forb_C3,Viola sp.,1
2695,2005,11,0.11,1,Sedge,Sedge_C3,Carex sp.,36.73913043
2696,2005,11,0.11,1,Vine,Vine_C3,Parthenocissus quinquefolia,2.875
2697,2005,11,0.11,1,Woody,Woody_C3,Acer rubrum,1
2698,2005,11,0.11,1,Woody,Woody_C3,Amelanchier humilis,3.5
2699,2005,11,0.11,1,Woody,Woody_C3,Corylus americana,34.625
2700,2005,11,0.11,1,Woody,Woody_C3,Ilex verticillata,1
2701,2005,11,0.11,1,Woody,Woody_C3,Prunus pensylvanica,1
2702,2005,11,0.11,1,Woody,Woody_C3,Prunus serotina,9.083333333
2703,2005,11,0.11,1,Woody,Woody_C3,Prunus virginiana,13.33333333
2704,2005,11,0.11,1,Woody,Woody_C3,Pyrus malus,1
2705,2005,11,0.11,1,Woody,Woody_C3,Quercus ellipsoidalis,52.95
2706,2005,11,0.11,1,Woody,Woody_C3,Quercus macrocarpa,88
2707,2005,11,0.11,1,Woody,Woody_C3,Rhamnus frangula,3.5
2708,2005,11,0.11,1,Woody,Woody_C3,Rhus radicans,8.875
2709,2005,11,0.11,1,Woody,Woody_C3,Rosa arkansana,2.25
2710,2005,11,0.11,1,Woody,Woody_C3,Rubus allegheniensis,12.6
2711,2005,11,0.11,1,Woody,Woody_C3,Rubus idaeus,15.2
2712,2005,11,0.11,1,Woody,Woody_C3,Vaccinium angustifolium,20.2
2713,2005,13,0.09,1,Grass,Grass_C3,Calamagrostis canadensis,3.5
2714,2005,13,0.09,1,Grass,Grass_C3,Elymus canadensis,1
2715,2005,13,0.09,1,Grass,Grass_C3,Panicum oligosanthes,1
2716,2005,13,0.09,1,Grass,Grass_C3,Poa pratensis,1
2717,2005,13,0.09,1,Horsetail,Horsetail_C3,Equisetum hyemale,1
2718,2005,13,0.09,1,Legume,Legume_C3,Amorpha canescens,1
2719,2005,13,0.09,1,Legume,Legume_C3,Amphicarpa bracteata,6.804347826
2720,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Apocynum androsaemifolium,2.666666667
2721,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Apocynum sibiricum,1
2722,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Aralia nudicaulis,3.5
2723,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1
2724,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Chenopodium leptophyllum,1
2725,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,1.625
2726,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Galium boreale,15.5
2727,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,2.3
2728,2005,13,0.09,1,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,1
